age,workclass,education_num,marital_status,occupation,race,sex_female,capital_gain,capital_loss,hours_per_week,income_>50k
35, Self-employed,13.0, married, Craft-repair, White,0,0.0,0.0,7.0,0
36, Private,13.0, married, Tech-support, White,0,0.0,1902.0,40.0,1
27, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
46, Private,9.0, married, Handlers-cleaners, White,1,0.0,0.0,40.0,1
34, Private,8.0, married, Craft-repair, White,0,0.0,0.0,59.0,1
29, gov,13.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
36, Private,10.0, married, Machine-op-inspct, Asian-Pac-Islander,0,0.0,0.0,44.0,1
49, Private,11.0, married, Exec-managerial, White,0,7688.0,0.0,60.0,1
52, Self-employed,6.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
30, Private,11.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
46, gov,14.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
35, Private,9.0, married, Craft-repair, White,0,0.0,0.0,50.0,1
37, Private,9.0, separated, Other-service, White,1,0.0,0.0,40.0,0
38, gov,15.0, married, Prof-specialty, White,0,7688.0,0.0,40.0,1
46, Self-employed,11.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
42, Private,5.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,24.0,0
48, Self-employed,13.0, Never-married, Exec-managerial, White,1,0.0,0.0,55.0,1
59, Private,15.0, separated, Other-service, White,0,27828.0,0.0,60.0,1
22, Private,10.0, Never-married, Other-service, White,1,0.0,0.0,25.0,0
38, Private,9.0, Never-married, Handlers-cleaners, Black,1,0.0,0.0,40.0,0
39, Private,9.0, Never-married, Craft-repair, White,1,0.0,0.0,43.0,0
41, Private,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
19, Private,8.0, Never-married, Adm-clerical, White,0,0.0,0.0,9.0,0
47, gov,9.0, married, Protective-serv, White,0,0.0,0.0,40.0,0
47, Private,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
55, Private,9.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
37, gov,14.0, separated, Prof-specialty, White,1,0.0,0.0,40.0,0
29, Private,12.0, Never-married, Other-service, White,0,0.0,0.0,20.0,0
34, Self-employed,13.0, married, Exec-managerial, White,0,15024.0,0.0,35.0,1
41, Private,9.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
34, Private,9.0, separated, Transport-moving, White,0,0.0,0.0,60.0,0
29, Private,13.0, married, Exec-managerial, White,1,15024.0,0.0,50.0,1
37, Self-employed,11.0, married, Craft-repair, White,0,0.0,0.0,30.0,0
55, Private,14.0, separated, Sales, White,0,10520.0,0.0,40.0,1
52, Private,9.0, married, Exec-managerial, White,1,0.0,0.0,45.0,0
57, Private,5.0, married, Transport-moving, White,0,0.0,0.0,50.0,0
67, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
20, Private,10.0, Never-married, Other-service, White,0,0.0,0.0,20.0,0
58, Private,13.0, married, Sales, White,0,0.0,1902.0,70.0,1
62, Private,9.0, separated, Craft-repair, Black,1,0.0,0.0,40.0,0
40, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,45.0,1
26, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
42, Private,10.0, married, Sales, White,0,0.0,0.0,45.0,1
18, gov,9.0, Never-married, Transport-moving, White,0,0.0,0.0,40.0,0
34, Private,9.0, married, Sales, White,1,0.0,0.0,40.0,0
50, Private,9.0, married, Handlers-cleaners, White,0,0.0,0.0,40.0,1
30, Private,9.0, married, Craft-repair, Other,0,0.0,0.0,32.0,0
42, gov,9.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
37, Private,10.0, separated, Other-service, White,1,0.0,0.0,56.0,0
47, Private,9.0, married, Sales, White,0,0.0,0.0,40.0,0
46, Private,10.0, separated, Machine-op-inspct, White,1,0.0,0.0,40.0,0
30, Private,14.0, Never-married, Prof-specialty, Asian-Pac-Islander,0,0.0,0.0,45.0,1
52, Private,9.0, married, Craft-repair, White,0,7298.0,0.0,50.0,1
23, gov,9.0, Never-married, Other-service, Black,0,0.0,0.0,40.0,0
35, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
44, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,70.0,0
35, Private,14.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
31, gov,10.0, Never-married, Exec-managerial, White,0,0.0,0.0,40.0,0
50, gov,10.0, separated, Exec-managerial, White,1,0.0,0.0,40.0,0
29, Private,9.0, married, Sales, White,0,0.0,0.0,40.0,0
39, Private,9.0, separated, Handlers-cleaners, White,0,0.0,0.0,40.0,0
22, Private,13.0, married, Sales, White,0,0.0,0.0,40.0,0
33, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
42, Private,14.0, separated, Sales, White,0,0.0,0.0,50.0,0
31, Private,13.0, married, Adm-clerical, White,0,0.0,0.0,50.0,1
23, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
33, Private,9.0, married, Craft-repair, White,1,0.0,0.0,40.0,0
48, gov,10.0, separated, Exec-managerial, White,1,0.0,0.0,52.0,0
46, Private,3.0, married, Other-service, Asian-Pac-Islander,1,0.0,0.0,40.0,1
57, Private,13.0, married, Protective-serv, White,1,0.0,0.0,45.0,1
44, gov,14.0, Never-married, Adm-clerical, Black,1,0.0,0.0,52.0,0
20, Private,10.0, Never-married, Transport-moving, White,0,0.0,0.0,15.0,0
44, Private,12.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
51, Private,13.0, married, Craft-repair, White,0,15024.0,0.0,40.0,1
29, Private,7.0, married, Craft-repair, White,0,0.0,0.0,60.0,0
71, Self-employed,14.0, married, Farming-fishing, White,0,0.0,1411.0,70.0,0
31, Private,10.0, married, Adm-clerical, White,1,0.0,0.0,40.0,0
37, Private,9.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
90, Private,9.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,1
49, Private,13.0, married, Sales, White,0,0.0,0.0,50.0,1
46, gov,14.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
53, Private,4.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
17, Private,8.0, Never-married, Other-service, White,0,0.0,0.0,32.0,0
43, Private,2.0, married, Farming-fishing, White,0,0.0,0.0,70.0,0
35, Self-employed,9.0, married, Other-service, White,1,0.0,0.0,40.0,0
25, Private,9.0, Never-married, Sales, White,1,0.0,0.0,40.0,0
35, Private,12.0, Never-married, Machine-op-inspct, White,1,0.0,0.0,44.0,1
58, gov,10.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
88, Private,13.0, Never-married, Exec-managerial, White,0,0.0,1816.0,50.0,0
51, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,45.0,1
31, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
40, Self-employed,15.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
38, Private,10.0, Never-married, Adm-clerical, Other,0,0.0,0.0,40.0,0
44, Private,12.0, married, Machine-op-inspct, White,0,0.0,0.0,42.0,0
43, Private,2.0, Never-married, Adm-clerical, White,1,0.0,0.0,30.0,0
31, Private,15.0, married, Prof-specialty, White,0,0.0,1977.0,70.0,1
21, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,18.0,0
25, Private,13.0, Never-married, Adm-clerical, Black,1,0.0,0.0,40.0,0
52, gov,10.0, married, Protective-serv, White,0,0.0,0.0,40.0,1
53, Private,9.0, married, Protective-serv, Black,0,0.0,0.0,40.0,1
18, Private,10.0, Never-married, Handlers-cleaners, Black,0,0.0,0.0,20.0,0
41, Private,9.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
26, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
29, Private,9.0, separated, Other-service, White,1,0.0,0.0,25.0,0
37, Private,9.0, Never-married, Farming-fishing, White,0,0.0,0.0,45.0,0
24, Private,10.0, Never-married, Machine-op-inspct, Black,1,2597.0,0.0,45.0,0
32, Private,10.0, separated, Adm-clerical, Black,1,0.0,0.0,41.0,0
35, Private,9.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
23, Self-employed,6.0, Never-married, Sales, White,1,0.0,0.0,40.0,0
38, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
27, Private,13.0, married, Prof-specialty, White,1,0.0,1628.0,50.0,0
46, Private,10.0, married, Craft-repair, White,0,0.0,0.0,50.0,1
22, Private,10.0, Never-married, Handlers-cleaners, Black,0,0.0,0.0,35.0,0
38, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,80.0,1
27, gov,11.0, Never-married, Exec-managerial, White,1,0.0,0.0,40.0,0
45, gov,13.0, Never-married, Adm-clerical, White,0,0.0,0.0,45.0,0
32, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,45.0,1
38, gov,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
21, Private,9.0, Never-married, Sales, White,0,0.0,0.0,40.0,0
33, Private,9.0, married, Other-service, White,0,0.0,0.0,50.0,0
27, Private,9.0, Never-married, Sales, White,1,0.0,0.0,45.0,0
19, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,20.0,0
20, gov,9.0, Never-married, Craft-repair, White,0,0.0,0.0,10.0,0
37, Self-employed,9.0, married, Transport-moving, White,0,0.0,0.0,75.0,0
18, Private,7.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
72, Self-employed,15.0, married, Prof-specialty, White,0,0.0,0.0,35.0,0
31, Private,14.0, Never-married, Exec-managerial, White,1,0.0,2258.0,40.0,0
33, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,1
47, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
46, Private,10.0, separated, Machine-op-inspct, Black,1,0.0,0.0,40.0,0
22, Private,9.0, Never-married, Sales, White,1,0.0,0.0,36.0,0
53, Private,14.0, married, Sales, White,0,0.0,0.0,40.0,0
59, gov,9.0, married, Adm-clerical, Black,0,0.0,0.0,40.0,0
36, Private,11.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,0
34, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,40.0,1
61, Private,8.0, separated, Protective-serv, White,0,0.0,0.0,37.0,0
40, Private,9.0, separated, Adm-clerical, Black,1,0.0,0.0,40.0,0
35, Private,12.0, married, Sales, White,0,0.0,1887.0,45.0,1
41, Private,9.0, married, Other-service, White,1,0.0,0.0,40.0,0
23, Private,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,30.0,0
41, Private,10.0, married, Craft-repair, White,0,0.0,1977.0,60.0,1
26, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
27, Private,10.0, Never-married, Machine-op-inspct, Black,0,0.0,0.0,40.0,0
41, Self-employed,13.0, married, Exec-managerial, White,0,0.0,0.0,55.0,1
43, Private,13.0, separated, Prof-specialty, Black,1,0.0,0.0,60.0,0
38, Self-employed,15.0, Never-married, Sales, White,1,0.0,0.0,45.0,0
47, gov,13.0, married, Prof-specialty, White,0,0.0,0.0,72.0,0
23, Private,13.0, Never-married, Sales, White,1,0.0,0.0,30.0,0
35, gov,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,20.0,0
42, Self-employed,12.0, married, Exec-managerial, White,0,0.0,0.0,70.0,0
24, Private,9.0, Never-married, Exec-managerial, White,1,0.0,0.0,50.0,0
58, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,50.0,1
22, Private,9.0, married, Transport-moving, Other,0,0.0,0.0,40.0,0
38, Self-employed,9.0, married, Transport-moving, White,0,0.0,0.0,50.0,0
41, Private,8.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
46, Private,9.0, separated, Other-service, White,0,0.0,0.0,40.0,0
22, Private,13.0, Never-married, Other-service, White,1,0.0,0.0,20.0,0
17, Private,9.0, Never-married, Sales, Black,1,0.0,0.0,16.0,0
31, Self-employed,9.0, separated, Other-service, White,0,0.0,0.0,30.0,0
27, Private,13.0, Never-married, Prof-specialty, White,0,0.0,0.0,50.0,0
57, Private,10.0, separated, Exec-managerial, White,0,0.0,0.0,60.0,0
54, gov,13.0, married, Prof-specialty, White,0,0.0,0.0,70.0,0
40, Private,9.0, Never-married, Priv-house-serv, Black,1,0.0,0.0,40.0,0
23, Self-employed,11.0, Never-married, Farming-fishing, White,0,0.0,0.0,40.0,0
36, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
54, gov,12.0, separated, Adm-clerical, White,0,0.0,0.0,39.0,0
32, Self-employed,13.0, married, Exec-managerial, White,0,99999.0,0.0,60.0,1
44, Self-employed,10.0, married, Sales, White,0,0.0,0.0,25.0,0
39, Self-employed,9.0, married, Farming-fishing, White,0,0.0,0.0,54.0,0
36, Private,10.0, separated, Sales, Black,1,0.0,0.0,38.0,0
65, Private,12.0, married, Adm-clerical, White,0,20051.0,0.0,20.0,1
43, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
36, Private,9.0, married, Craft-repair, White,0,5013.0,0.0,30.0,0
40, gov,9.0, married, Adm-clerical, Amer-Indian-Eskimo,1,0.0,0.0,40.0,0
23, Private,10.0, Never-married, Other-service, White,1,0.0,0.0,55.0,0
67, Private,9.0, separated, Other-service, White,1,0.0,0.0,15.0,0
48, gov,14.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
59, Private,9.0, married, Transport-moving, White,0,0.0,0.0,35.0,1
36, Private,9.0, Never-married, Adm-clerical, Black,1,0.0,0.0,40.0,0
19, Private,9.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
24, gov,9.0, Never-married, Prof-specialty, Black,1,0.0,0.0,40.0,0
41, Private,9.0, separated, Other-service, White,1,0.0,0.0,40.0,0
43, gov,6.0, married, Other-service, White,0,0.0,0.0,40.0,0
27, Private,9.0, married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
48, Private,9.0, married, Transport-moving, Black,0,0.0,0.0,99.0,0
23, Self-employed,11.0, Never-married, Craft-repair, White,0,0.0,0.0,45.0,0
56, Private,9.0, separated, Transport-moving, White,0,0.0,0.0,50.0,1
22, gov,9.0, Never-married, Other-service, White,1,0.0,0.0,40.0,0
61, Private,9.0, separated, Sales, White,1,0.0,0.0,38.0,0
22, Private,9.0, Never-married, Sales, White,1,0.0,0.0,35.0,0
48, Private,14.0, married, Craft-repair, White,0,0.0,0.0,54.0,1
30, Private,15.0, married, Prof-specialty, Asian-Pac-Islander,0,0.0,0.0,40.0,0
72, Private,10.0, married, Protective-serv, White,0,0.0,0.0,40.0,0
31, gov,10.0, married, Protective-serv, White,0,0.0,0.0,50.0,0
71, Self-employed,9.0, married, Farming-fishing, White,0,0.0,1510.0,35.0,0
49, Private,13.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,1
49, Private,9.0, married, Sales, White,0,0.0,1887.0,45.0,1
41, Private,10.0, separated, Transport-moving, White,0,0.0,0.0,45.0,0
29, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
19, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,26.0,0
30, Private,11.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
40, Private,10.0, separated, Machine-op-inspct, Black,0,0.0,0.0,40.0,0
51, gov,14.0, married, Exec-managerial, White,0,0.0,0.0,50.0,1
22, Private,9.0, Never-married, Handlers-cleaners, White,0,0.0,1974.0,45.0,0
49, Private,6.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
17, Private,6.0, Never-married, Other-service, White,1,0.0,0.0,10.0,0
46, Private,12.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
55, Self-employed,9.0, married, Sales, White,0,0.0,1573.0,44.0,0
28, Private,11.0, Never-married, Sales, White,0,0.0,0.0,40.0,0
39, Self-employed,15.0, married, Prof-specialty, White,0,0.0,0.0,40.0,1
36, gov,9.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
36, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
23, Self-employed,9.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
38, gov,9.0, Never-married, Protective-serv, Black,0,0.0,0.0,40.0,0
75, Private,6.0, separated, Tech-support, White,1,0.0,0.0,32.0,0
53, Private,15.0, married, Exec-managerial, White,0,0.0,0.0,45.0,1
39, Private,9.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
19, Private,10.0, Never-married, Other-service, White,1,0.0,0.0,10.0,0
39, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,60.0,0
31, gov,13.0, married, Adm-clerical, Asian-Pac-Islander,1,5178.0,0.0,40.0,1
60, Private,9.0, separated, Sales, White,1,0.0,0.0,38.0,0
30, Private,7.0, married, Craft-repair, White,0,2580.0,0.0,40.0,0
23, Private,7.0, married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
42, Private,10.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
55, gov,10.0, separated, Transport-moving, White,0,0.0,0.0,40.0,0
77, Self-employed,5.0, separated, Other-service, White,1,0.0,0.0,40.0,0
64, Self-employed,9.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
35, Private,10.0, married, Sales, White,0,0.0,0.0,50.0,0
19, Private,9.0, Never-married, Other-service, Black,0,0.0,0.0,25.0,0
45, Private,10.0, separated, Tech-support, White,1,0.0,0.0,40.0,0
38, Private,14.0, married, Tech-support, White,0,0.0,0.0,20.0,0
59, Private,11.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
21, Private,9.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
45, Private,9.0, married, Craft-repair, White,0,0.0,0.0,30.0,0
23, Private,6.0, married, Other-service, White,0,0.0,1573.0,30.0,0
37, Private,9.0, married, Exec-managerial, White,0,0.0,0.0,60.0,0
29, Private,12.0, Never-married, Sales, White,1,0.0,0.0,32.0,0
29, Private,7.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
27, Private,9.0, Never-married, Adm-clerical, White,1,0.0,0.0,35.0,0
44, Private,9.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
50, Self-employed,14.0, separated, Exec-managerial, Asian-Pac-Islander,0,0.0,0.0,45.0,0
53, gov,14.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
41, Private,13.0, separated, Prof-specialty, White,0,0.0,0.0,45.0,1
23, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,45.0,0
24, gov,14.0, Never-married, Prof-specialty, White,1,0.0,0.0,40.0,0
31, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,40.0,1
37, Private,15.0, Never-married, Prof-specialty, Asian-Pac-Islander,1,0.0,0.0,55.0,1
57, Private,6.0, separated, Transport-moving, White,0,0.0,0.0,40.0,0
25, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,60.0,0
50, Private,10.0, separated, Exec-managerial, White,1,0.0,0.0,40.0,0
47, Private,7.0, married, Other-service, White,0,0.0,0.0,50.0,0
23, Private,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,40.0,0
30, gov,14.0, Never-married, Prof-specialty, White,1,0.0,0.0,40.0,0
18, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,30.0,0
48, Private,7.0, separated, Adm-clerical, White,0,0.0,0.0,40.0,0
34, Private,14.0, Never-married, Other-service, Black,1,0.0,0.0,28.0,0
44, Private,10.0, married, Sales, Black,0,0.0,0.0,50.0,1
40, Private,10.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
35, Private,9.0, Never-married, Craft-repair, White,1,0.0,0.0,48.0,0
37, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
34, Private,9.0, married, Prof-specialty, White,0,0.0,0.0,39.0,0
33, Self-employed,9.0, married, Sales, White,0,0.0,0.0,70.0,1
36, Private,9.0, separated, Transport-moving, White,0,0.0,0.0,45.0,0
53, Private,5.0, Never-married, Priv-house-serv, White,1,0.0,0.0,9.0,0
48, Private,10.0, married, Craft-repair, White,0,0.0,0.0,50.0,0
36, Private,10.0, married, Sales, White,0,0.0,0.0,48.0,0
21, Private,9.0, married, Machine-op-inspct, Black,1,0.0,0.0,37.0,0
38, Private,13.0, married, Prof-specialty, Asian-Pac-Islander,0,0.0,0.0,40.0,1
55, Private,6.0, married, Craft-repair, White,0,0.0,0.0,50.0,0
29, Private,10.0, Never-married, Tech-support, White,1,0.0,0.0,40.0,0
59, Private,10.0, married, Other-service, Asian-Pac-Islander,0,0.0,0.0,40.0,0
42, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
22, Private,10.0, Never-married, Sales, White,0,0.0,0.0,40.0,0
31, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,55.0,1
41, Private,9.0, married, Handlers-cleaners, White,0,7688.0,0.0,40.0,1
45, Private,9.0, separated, Other-service, White,1,0.0,0.0,40.0,0
31, gov,9.0, separated, Adm-clerical, White,0,0.0,0.0,40.0,0
53, Private,9.0, separated, Other-service, Black,1,0.0,0.0,20.0,0
47, gov,11.0, married, Adm-clerical, White,0,0.0,0.0,45.0,1
27, Private,6.0, married, Handlers-cleaners, White,0,0.0,0.0,20.0,0
49, Private,9.0, separated, Sales, White,1,0.0,0.0,40.0,0
34, Private,9.0, married, Transport-moving, White,0,0.0,0.0,65.0,0
34, Self-employed,11.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
50, gov,12.0, married, Protective-serv, White,0,0.0,1977.0,40.0,1
37, Private,10.0, married, Transport-moving, White,0,0.0,0.0,45.0,1
27, Private,14.0, Never-married, Prof-specialty, White,1,0.0,0.0,45.0,0
31, Self-employed,14.0, Never-married, Sales, White,1,27828.0,0.0,40.0,1
24, Private,9.0, married, Craft-repair, White,0,0.0,0.0,50.0,0
28, Private,15.0, Never-married, Prof-specialty, White,0,0.0,0.0,80.0,0
27, Private,10.0, Never-married, Adm-clerical, Black,1,0.0,0.0,40.0,0
41, Private,13.0, married, Adm-clerical, White,1,0.0,0.0,40.0,1
28, Private,9.0, Never-married, Handlers-cleaners, Black,1,0.0,0.0,40.0,0
26, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
17, Private,7.0, Never-married, Sales, White,1,0.0,0.0,14.0,0
70, Self-employed,9.0, married, Farming-fishing, White,0,0.0,0.0,50.0,0
57, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,40.0,1
64, Private,2.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
38, Self-employed,9.0, Never-married, Farming-fishing, White,0,0.0,0.0,50.0,0
23, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
47, Self-employed,9.0, married, Craft-repair, Black,0,3103.0,0.0,50.0,1
54, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,44.0,0
42, gov,12.0, separated, Protective-serv, Asian-Pac-Islander,0,0.0,0.0,48.0,1
23, Private,10.0, Never-married, Sales, White,1,0.0,0.0,40.0,0
28, Private,9.0, Never-married, Transport-moving, White,0,0.0,0.0,40.0,0
40, Private,3.0, married, Other-service, White,0,0.0,1672.0,30.0,0
32, Private,9.0, married, Craft-repair, White,0,0.0,0.0,55.0,0
35, Self-employed,9.0, married, Transport-moving, White,0,0.0,0.0,65.0,1
17, Private,7.0, Never-married, Sales, White,1,0.0,0.0,15.0,0
23, Private,10.0, Never-married, Sales, White,0,0.0,0.0,40.0,0
29, Private,9.0, married, Exec-managerial, Asian-Pac-Islander,0,0.0,0.0,75.0,0
33, gov,10.0, married, Adm-clerical, White,1,0.0,0.0,40.0,0
46, Private,14.0, married, Sales, White,0,0.0,0.0,40.0,1
24, Private,13.0, married, Sales, White,0,0.0,0.0,35.0,0
44, Private,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
68, gov,11.0, married, Exec-managerial, White,0,0.0,0.0,24.0,0
34, Private,9.0, married, Craft-repair, Black,0,0.0,0.0,40.0,0
19, Private,9.0, married, Other-service, White,1,0.0,0.0,35.0,0
27, Private,10.0, married, Tech-support, White,0,0.0,0.0,65.0,0
25, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
62, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,90.0,0
31, Private,13.0, Never-married, Prof-specialty, Asian-Pac-Islander,1,0.0,0.0,25.0,0
32, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
31, Self-employed,9.0, Never-married, Other-service, White,1,0.0,0.0,40.0,0
27, Private,10.0, Never-married, Other-service, White,0,0.0,0.0,25.0,0
36, Private,13.0, Never-married, Prof-specialty, White,1,4650.0,0.0,25.0,0
50, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,30.0,0
31, Private,9.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,50.0,0
42, Private,9.0, Never-married, Other-service, Black,0,0.0,0.0,40.0,0
27, Private,10.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,0
22, Private,10.0, Never-married, Other-service, Asian-Pac-Islander,0,1055.0,0.0,20.0,0
46, Private,9.0, separated, Sales, White,1,0.0,0.0,40.0,0
25, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
37, Private,10.0, separated, Sales, White,0,0.0,2258.0,40.0,0
58, Self-employed,10.0, married, Sales, White,0,0.0,1977.0,50.0,1
17, Private,7.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,20.0,0
35, gov,10.0, Never-married, Prof-specialty, White,0,0.0,0.0,35.0,0
46, Private,10.0, separated, Tech-support, Amer-Indian-Eskimo,0,13550.0,0.0,40.0,1
36, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
22, Private,13.0, Never-married, Exec-managerial, White,0,0.0,0.0,40.0,0
21, Private,9.0, separated, Sales, White,1,0.0,0.0,48.0,0
46, Private,13.0, married, Sales, White,1,0.0,0.0,16.0,1
27, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
33, Private,10.0, married, Sales, White,0,0.0,0.0,45.0,1
34, gov,11.0, separated, Adm-clerical, Black,1,1831.0,0.0,40.0,0
50, gov,10.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
19, Private,10.0, Never-married, Other-service, White,0,0.0,0.0,20.0,0
40, Self-employed,9.0, separated, Other-service, White,1,0.0,0.0,50.0,0
65, Self-employed,9.0, married, Sales, White,1,0.0,0.0,40.0,0
39, Self-employed,9.0, married, Farming-fishing, White,0,0.0,0.0,60.0,1
48, Private,16.0, married, Prof-specialty, White,0,0.0,0.0,45.0,1
32, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
32, Private,13.0, Never-married, Prof-specialty, White,0,6849.0,0.0,40.0,0
61, Private,9.0, married, Other-service, White,0,0.0,0.0,30.0,0
57, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
32, Private,14.0, married, Prof-specialty, Other,0,0.0,1902.0,45.0,1
29, Private,9.0, Never-married, Exec-managerial, White,0,0.0,0.0,50.0,0
57, Private,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
72, Self-employed,3.0, married, Exec-managerial, Asian-Pac-Islander,0,0.0,0.0,20.0,0
27, Private,9.0, married, Adm-clerical, White,0,3464.0,0.0,45.0,0
26, Private,7.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
63, Private,9.0, separated, Sales, White,0,0.0,0.0,40.0,0
58, Self-employed,15.0, separated, Prof-specialty, White,0,0.0,0.0,70.0,1
45, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,65.0,0
41, Private,9.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
26, gov,9.0, married, Protective-serv, Black,0,0.0,0.0,50.0,1
