age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,term_deposit
32,blue-collar,married,secondary,0,2,1,0,cellular,11-20,Q2,16,9,1,0
32,services,married,secondary,0,180,1,0,telephone,11-20,Q2,45,2,0,0
41,management,married,tertiary,0,526,1,0,cellular,11-20,Q2,229,5,4,0
24,admin.,single,secondary,0,926,1,1,cellular,11-20,Q2,191,1,0,0
28,student,single,tertiary,0,22,1,0,cellular,11-20,Q2,536,2,0,1
29,services,married,secondary,0,6567,1,0,cellular,11-20,Q2,792,2,1,1
31,blue-collar,single,secondary,0,184,1,0,cellular,11-20,Q2,178,1,0,0
55,blue-collar,married,secondary,0,1078,1,1,cellular,11-20,Q2,41,1,0,0
35,services,married,secondary,0,2791,1,0,cellular,11-20,Q2,45,1,0,0
25,technician,married,secondary,0,691,1,0,cellular,11-20,Q2,333,1,2,0
38,admin.,married,secondary,0,257,1,0,cellular,11-20,Q2,10,5,0,0
32,blue-collar,married,secondary,0,99,1,0,cellular,11-20,Q2,166,2,0,0
34,blue-collar,married,secondary,0,2994,1,0,cellular,11-20,Q2,358,1,1,0
39,blue-collar,married,primary,0,-50,1,0,cellular,11-20,Q2,100,1,0,0
33,services,married,secondary,0,624,1,0,cellular,11-20,Q2,423,1,0,0
29,admin.,single,secondary,0,405,1,0,cellular,11-20,Q2,84,1,1,0
30,services,married,secondary,0,683,1,0,cellular,11-20,Q2,66,1,0,0
39,entrepreneur,married,secondary,0,2139,1,0,cellular,11-20,Q2,576,4,1,1
44,blue-collar,married,secondary,0,167,1,0,cellular,11-20,Q2,79,2,1,0
53,management,divorced,tertiary,0,50,1,0,cellular,11-20,Q2,669,1,3,1
27,services,married,secondary,0,311,1,0,cellular,11-20,Q2,50,1,1,0
39,entrepreneur,married,secondary,0,680,1,0,cellular,11-20,Q2,135,1,2,0
31,student,married,secondary,0,147,1,0,cellular,11-20,Q2,456,1,0,0
33,management,married,primary,0,142,1,0,cellular,11-20,Q2,87,1,1,0
32,management,single,tertiary,0,435,1,1,cellular,11-20,Q2,676,3,0,0
29,blue-collar,single,primary,0,722,1,0,cellular,11-20,Q2,78,1,1,0
49,self-employed,married,secondary,0,505,1,0,telephone,11-20,Q2,354,2,0,0
32,admin.,single,secondary,0,6042,1,0,cellular,11-20,Q2,183,1,1,0
42,blue-collar,married,secondary,0,505,1,0,cellular,11-20,Q2,117,1,0,0
55,services,married,primary,0,-747,1,0,cellular,11-20,Q2,265,7,0,0
49,admin.,divorced,secondary,0,132,1,0,cellular,11-20,Q2,98,1,1,0
26,technician,single,secondary,0,626,1,0,cellular,11-20,Q2,412,2,0,0
30,management,single,tertiary,0,1692,1,0,cellular,11-20,Q2,251,1,0,0
29,blue-collar,married,secondary,0,47,1,1,cellular,11-20,Q2,245,1,0,0
54,unemployed,married,secondary,0,582,1,0,cellular,11-20,Q2,693,5,2,1
29,student,single,tertiary,0,80,1,0,cellular,11-20,Q2,15,5,1,0
34,admin.,single,secondary,0,6979,1,0,cellular,11-20,Q2,14,5,0,0
25,blue-collar,single,tertiary,0,1395,1,0,cellular,11-20,Q2,268,1,0,0
26,services,single,secondary,0,212,1,0,cellular,11-20,Q2,144,2,1,0
31,blue-collar,single,secondary,0,210,1,1,cellular,11-20,Q2,166,1,0,0
51,management,divorced,tertiary,0,-227,1,0,cellular,11-20,Q2,404,1,0,0
34,management,married,secondary,0,-285,1,0,cellular,11-20,Q2,192,1,3,0
34,technician,single,secondary,0,194,1,1,cellular,11-20,Q2,1015,1,0,1
27,services,single,secondary,0,353,1,0,cellular,11-20,Q2,663,1,0,1
28,student,single,secondary,0,217,1,0,cellular,11-20,Q2,238,2,1,0
32,blue-collar,married,primary,0,252,1,0,cellular,11-20,Q2,52,1,0,0
23,services,married,secondary,0,2211,1,0,cellular,11-20,Q2,210,2,0,0
42,blue-collar,divorced,secondary,0,198,0,0,cellular,11-20,Q2,133,1,0,0
26,student,single,secondary,0,2138,1,0,cellular,11-20,Q2,18,8,1,0
39,admin.,married,secondary,0,-650,0,0,cellular,11-20,Q2,123,2,1,0
29,technician,single,tertiary,0,226,1,0,cellular,11-20,Q2,261,1,0,0
52,blue-collar,married,primary,0,134,1,0,cellular,11-20,Q2,81,2,3,0
36,admin.,married,secondary,0,1479,0,0,cellular,11-20,Q2,65,2,0,0
28,services,single,secondary,0,341,1,0,cellular,11-20,Q2,437,3,3,1
37,services,single,secondary,0,1175,1,0,cellular,11-20,Q2,102,1,2,0
29,blue-collar,married,secondary,0,339,1,0,cellular,11-20,Q2,63,3,2,0
41,self-employed,married,tertiary,0,6000,1,0,cellular,11-20,Q2,217,6,1,0
29,management,single,tertiary,0,1388,1,0,cellular,11-20,Q2,157,3,0,0
32,blue-collar,married,primary,0,2198,0,0,cellular,11-20,Q2,463,1,4,0
39,entrepreneur,married,tertiary,1,-172,1,0,cellular,11-20,Q2,562,2,0,1
37,blue-collar,married,primary,0,-212,1,0,cellular,11-20,Q2,189,3,1,0
30,technician,married,primary,0,95,1,0,cellular,11-20,Q2,220,2,1,0
39,technician,single,secondary,0,12,1,0,cellular,11-20,Q2,500,2,2,0
41,admin.,single,secondary,0,2002,1,0,cellular,11-20,Q2,172,2,1,0
32,services,married,secondary,0,118,1,0,cellular,11-20,Q2,20,6,0,0
58,blue-collar,married,primary,0,5431,1,1,cellular,11-20,Q2,327,3,1,0
41,admin.,divorced,secondary,0,2550,1,0,cellular,11-20,Q2,894,2,2,0
40,admin.,married,secondary,0,438,1,0,cellular,11-20,Q2,823,2,0,0
28,blue-collar,married,secondary,0,2257,1,0,cellular,11-20,Q2,352,1,0,0
21,student,single,secondary,0,126,1,0,telephone,11-20,Q2,52,1,0,0
31,admin.,married,secondary,0,728,1,1,cellular,11-20,Q2,152,1,4,0
30,services,single,tertiary,0,717,1,1,cellular,11-20,Q2,116,1,0,0
34,services,single,secondary,0,4062,1,1,cellular,11-20,Q2,29,1,0,0
60,retired,divorced,secondary,0,-639,1,0,cellular,11-20,Q2,585,1,0,1
27,admin.,single,tertiary,0,144,1,0,cellular,11-20,Q2,95,1,0,0
23,admin.,single,secondary,0,252,1,0,cellular,11-20,Q2,56,1,0,0
22,admin.,single,secondary,0,118,1,0,cellular,11-20,Q2,564,3,0,0
28,admin.,single,secondary,0,-215,1,0,cellular,11-20,Q2,188,1,3,0
25,admin.,single,tertiary,0,1056,1,0,cellular,11-20,Q2,363,1,0,0
52,blue-collar,married,primary,0,2396,1,0,cellular,11-20,Q2,48,7,0,0
32,services,married,secondary,0,3268,0,0,cellular,11-20,Q2,147,1,0,0
33,services,divorced,secondary,0,2411,1,0,cellular,11-20,Q2,360,1,0,0
41,blue-collar,married,secondary,0,49,1,0,cellular,11-20,Q2,342,2,0,0
28,blue-collar,married,secondary,0,0,1,0,cellular,11-20,Q2,6,4,0,0
23,student,single,secondary,0,556,1,0,cellular,11-20,Q2,170,2,0,0
50,admin.,single,primary,0,181,1,0,cellular,11-20,Q2,119,4,3,0
60,retired,divorced,secondary,0,4974,1,0,cellular,11-20,Q2,80,4,0,0
26,student,single,secondary,0,864,1,0,cellular,11-20,Q2,659,1,0,1
32,management,married,secondary,0,134,1,1,cellular,11-20,Q2,532,3,0,1
39,blue-collar,married,primary,0,2288,1,0,cellular,11-20,Q2,265,1,0,0
40,management,married,tertiary,0,592,1,0,telephone,11-20,Q2,15,11,0,0
48,blue-collar,single,primary,0,244,1,0,cellular,11-20,Q2,54,5,0,0
40,admin.,single,secondary,0,50,0,0,cellular,11-20,Q2,837,1,0,1
33,blue-collar,married,secondary,0,1,1,0,cellular,11-20,Q2,67,4,3,0
46,management,married,tertiary,0,2851,1,1,cellular,11-20,Q2,77,4,0,0
30,management,single,secondary,0,340,1,0,cellular,11-20,Q2,136,2,1,0
41,services,married,secondary,0,2399,1,0,cellular,11-20,Q2,303,2,2,0
38,entrepreneur,married,tertiary,0,2069,1,0,cellular,11-20,Q2,358,7,0,0
34,blue-collar,divorced,secondary,0,1614,1,0,cellular,11-20,Q2,228,2,1,0
33,blue-collar,married,primary,0,35,0,0,cellular,11-20,Q2,47,3,0,0
39,blue-collar,married,primary,0,315,1,0,cellular,11-20,Q2,259,3,3,0
25,admin.,single,secondary,0,507,1,0,cellular,11-20,Q2,832,1,3,1
23,blue-collar,single,primary,0,8627,1,0,cellular,11-20,Q2,169,1,1,0
21,admin.,single,secondary,0,66,1,0,cellular,11-20,Q2,31,1,2,0
22,student,single,secondary,0,4038,1,0,cellular,11-20,Q2,1380,1,0,0
28,technician,single,tertiary,0,372,1,1,cellular,11-20,Q2,201,3,2,0
42,services,married,secondary,0,1370,1,0,cellular,11-20,Q2,36,2,0,0
44,blue-collar,married,primary,0,-101,1,0,cellular,11-20,Q2,679,1,4,1
33,management,married,tertiary,0,287,1,0,cellular,11-20,Q2,199,2,3,0
41,blue-collar,married,primary,0,89,1,0,cellular,11-20,Q2,58,3,2,0
52,technician,married,primary,0,-50,1,0,cellular,11-20,Q2,129,2,0,0
47,blue-collar,married,primary,0,-290,1,0,cellular,11-20,Q2,495,1,0,0
27,blue-collar,single,secondary,0,940,1,0,cellular,11-20,Q2,141,1,3,0
33,blue-collar,single,primary,0,165,1,0,cellular,11-20,Q2,139,2,0,0
41,blue-collar,divorced,secondary,0,2540,1,0,cellular,11-20,Q2,82,2,1,0
48,blue-collar,married,secondary,0,480,1,0,cellular,11-20,Q2,830,1,2,1
37,entrepreneur,single,secondary,0,-22,1,0,cellular,11-20,Q2,317,1,0,1
35,technician,single,secondary,0,1501,1,0,cellular,11-20,Q2,26,1,1,0
39,admin.,divorced,secondary,0,878,1,0,cellular,11-20,Q2,611,5,0,1
46,management,married,tertiary,0,810,1,1,cellular,11-20,Q2,33,2,1,0
52,technician,divorced,secondary,0,144,1,0,cellular,11-20,Q2,362,1,0,0
40,admin.,married,secondary,0,2574,1,0,cellular,11-20,Q2,432,1,1,1
26,blue-collar,single,primary,0,17,1,0,cellular,11-20,Q2,86,2,2,0
25,technician,single,secondary,0,173,1,0,cellular,11-20,Q2,186,2,0,0
33,blue-collar,married,primary,0,309,1,0,cellular,11-20,Q2,42,4,0,0
24,blue-collar,single,secondary,0,833,1,0,cellular,11-20,Q2,956,1,0,1
27,blue-collar,single,secondary,0,20,1,0,cellular,11-20,Q2,175,1,3,0
30,management,single,tertiary,0,1761,1,0,cellular,11-20,Q2,229,2,1,0
29,technician,single,tertiary,0,940,1,0,cellular,11-20,Q2,757,1,1,0
48,services,married,secondary,0,975,1,1,cellular,11-20,Q2,521,2,0,0
25,student,single,secondary,0,1919,1,0,cellular,11-20,Q2,264,1,4,0
31,admin.,single,secondary,0,-1,1,0,cellular,11-20,Q2,99,1,1,0
42,entrepreneur,married,secondary,0,169,1,0,telephone,11-20,Q2,87,4,0,0
26,entrepreneur,single,tertiary,0,255,1,0,cellular,11-20,Q2,401,1,0,0
51,technician,married,secondary,0,1174,1,0,cellular,11-20,Q2,301,1,0,0
26,services,single,secondary,0,46,1,0,cellular,11-20,Q2,17,3,6,0
58,blue-collar,married,primary,0,66,1,0,cellular,11-20,Q2,184,4,0,0
30,blue-collar,married,secondary,0,3,0,0,cellular,11-20,Q2,42,2,1,0
36,blue-collar,single,secondary,0,103,1,0,cellular,11-20,Q2,200,5,0,0
49,blue-collar,married,secondary,0,1230,1,1,cellular,11-20,Q2,167,2,3,0
37,admin.,single,secondary,0,309,1,0,cellular,11-20,Q2,58,3,0,0
38,blue-collar,divorced,secondary,0,226,1,0,cellular,11-20,Q2,167,4,0,0
39,technician,single,secondary,0,400,1,0,cellular,11-20,Q2,237,2,0,0
31,management,married,tertiary,0,527,1,1,cellular,11-20,Q2,98,2,1,0
40,services,married,secondary,0,771,1,0,cellular,11-20,Q2,173,4,0,0
31,management,single,tertiary,0,2734,1,0,cellular,11-20,Q2,858,3,0,1
29,blue-collar,married,secondary,0,-114,1,0,cellular,11-20,Q2,132,2,2,0
57,management,married,secondary,0,39,1,0,cellular,11-20,Q2,114,2,0,0
33,technician,single,secondary,0,1064,1,0,cellular,11-20,Q2,173,2,0,0
56,retired,divorced,tertiary,0,-458,1,0,cellular,11-20,Q2,406,4,3,0
42,admin.,divorced,secondary,0,241,1,0,cellular,11-20,Q2,1012,3,0,1
31,management,single,tertiary,0,74,1,1,cellular,11-20,Q2,13,11,0,0
30,technician,single,secondary,0,-109,1,0,cellular,11-20,Q2,73,2,2,0
35,admin.,divorced,secondary,0,-133,1,0,cellular,11-20,Q2,160,2,0,0
34,blue-collar,divorced,primary,0,390,1,0,cellular,11-20,Q2,372,2,2,0
34,blue-collar,divorced,primary,0,0,1,0,cellular,11-20,Q2,206,5,0,0
34,management,single,tertiary,0,2360,1,0,cellular,11-20,Q2,137,2,1,0
51,blue-collar,married,primary,0,129,1,0,cellular,11-20,Q2,611,2,0,1
49,blue-collar,married,secondary,0,598,1,0,cellular,11-20,Q2,219,6,0,0
45,unemployed,married,secondary,0,-407,1,0,cellular,11-20,Q2,320,3,2,0
59,self-employed,married,primary,0,671,1,0,cellular,11-20,Q2,57,2,3,0
52,blue-collar,divorced,primary,0,29,1,0,cellular,11-20,Q2,223,2,1,0
32,services,divorced,secondary,0,-34,1,0,cellular,11-20,Q2,147,2,0,0
29,student,single,secondary,0,949,1,0,cellular,11-20,Q2,109,2,1,0
40,blue-collar,married,secondary,0,1145,1,0,cellular,11-20,Q2,175,4,0,0
31,technician,married,secondary,0,84,0,0,cellular,11-20,Q2,264,2,0,0
33,technician,divorced,secondary,0,855,1,0,cellular,11-20,Q2,124,3,0,0
28,management,single,tertiary,0,41,1,0,cellular,11-20,Q2,885,3,2,1
32,management,married,tertiary,0,3387,1,0,cellular,11-20,Q2,1111,5,0,1
26,services,single,secondary,1,-162,1,0,cellular,11-20,Q2,44,2,0,0
49,self-employed,married,secondary,0,2576,1,0,cellular,11-20,Q2,64,6,0,0
29,blue-collar,married,secondary,0,25,1,0,cellular,11-20,Q2,50,5,0,0
27,self-employed,single,tertiary,0,362,1,0,cellular,11-20,Q2,76,2,0,0
38,technician,married,tertiary,0,432,1,0,cellular,11-20,Q2,10,2,1,0
43,blue-collar,married,secondary,0,5997,1,0,cellular,11-20,Q2,270,3,0,0
28,blue-collar,married,primary,0,278,1,1,telephone,11-20,Q2,31,9,4,0
28,technician,single,tertiary,0,-594,1,1,cellular,11-20,Q2,296,2,2,0
36,technician,married,tertiary,0,530,1,0,cellular,11-20,Q2,239,2,0,0
57,technician,married,secondary,0,225,1,0,telephone,11-20,Q2,22,7,12,0
36,admin.,single,secondary,0,148,1,0,cellular,11-20,Q2,1357,4,2,1
30,admin.,married,primary,0,624,1,0,cellular,11-20,Q2,212,2,1,0
27,management,single,tertiary,0,7944,1,0,cellular,11-20,Q2,99,3,1,0
38,services,single,secondary,0,70,1,0,cellular,11-20,Q2,150,3,0,0
30,management,single,tertiary,0,9,1,1,cellular,11-20,Q2,582,2,0,0
36,blue-collar,married,secondary,0,249,1,0,cellular,11-20,Q2,709,5,0,1
30,technician,single,secondary,0,1395,1,0,cellular,11-20,Q2,199,2,1,0
55,services,married,secondary,0,841,1,0,cellular,11-20,Q2,140,9,4,0
33,management,married,tertiary,0,2044,1,0,cellular,11-20,Q2,102,3,1,0
40,services,single,secondary,0,65,1,0,cellular,11-20,Q2,15,3,0,0
24,blue-collar,divorced,secondary,0,513,1,0,cellular,11-20,Q2,61,3,0,0
44,services,divorced,secondary,0,-2,1,0,cellular,11-20,Q2,152,5,0,0
33,admin.,married,secondary,0,1293,1,0,cellular,11-20,Q2,245,9,2,0
38,self-employed,single,tertiary,0,5774,1,0,cellular,11-20,Q2,406,4,5,1
26,services,single,secondary,0,0,1,0,cellular,11-20,Q2,23,8,0,0
33,technician,married,secondary,0,-204,0,0,cellular,11-20,Q2,297,3,0,0
44,blue-collar,divorced,primary,0,-97,1,1,cellular,11-20,Q2,197,3,4,0
32,blue-collar,divorced,secondary,0,201,1,0,cellular,11-20,Q2,63,8,24,0
26,admin.,single,secondary,0,140,1,0,cellular,11-20,Q2,103,5,0,0
40,management,married,tertiary,0,-1212,1,0,cellular,11-20,Q2,1259,2,18,0
34,management,single,tertiary,0,-184,1,1,cellular,11-20,Q2,80,3,1,0
25,blue-collar,single,secondary,0,381,1,0,cellular,11-20,Q2,951,1,0,0
27,blue-collar,married,secondary,0,5854,0,0,cellular,11-20,Q2,255,2,0,0
45,services,married,secondary,0,-1621,1,1,cellular,11-20,Q2,8,2,5,0
37,admin.,married,secondary,0,-557,1,1,cellular,11-20,Q2,284,15,0,0
44,services,single,secondary,0,532,1,0,cellular,11-20,Q2,550,2,2,0
41,admin.,single,secondary,0,90,1,0,cellular,11-20,Q2,77,2,4,0
34,technician,married,secondary,0,393,1,0,cellular,11-20,Q2,314,2,6,0
33,management,married,tertiary,0,3301,1,0,cellular,11-20,Q2,536,2,0,0
25,services,married,secondary,0,806,1,1,cellular,11-20,Q2,193,2,0,0
30,technician,married,secondary,0,-910,1,0,cellular,11-20,Q2,124,2,1,0
39,technician,single,tertiary,0,1674,0,0,cellular,11-20,Q2,12,10,1,0
31,technician,single,tertiary,0,6138,1,0,cellular,11-20,Q2,134,5,0,0
34,technician,married,secondary,0,656,1,0,cellular,11-20,Q2,10,7,1,0
54,admin.,divorced,secondary,0,-394,1,0,cellular,11-20,Q2,895,5,2,0
38,management,married,tertiary,0,8,1,0,cellular,11-20,Q2,17,8,0,0
34,unemployed,married,secondary,0,-16,1,0,cellular,11-20,Q2,212,3,2,0
56,technician,single,secondary,0,751,1,0,cellular,11-20,Q2,43,8,5,0
40,blue-collar,married,secondary,0,5,1,0,cellular,11-20,Q2,364,2,0,0
39,services,single,secondary,0,315,1,0,cellular,11-20,Q2,14,3,0,0
28,services,single,secondary,0,118,1,1,cellular,11-20,Q2,376,3,1,0
28,blue-collar,single,secondary,0,3412,1,0,cellular,11-20,Q2,22,4,0,0
58,blue-collar,married,secondary,0,238,0,0,cellular,11-20,Q2,122,8,0,0
35,entrepreneur,married,secondary,0,4872,1,0,cellular,11-20,Q2,34,3,0,0
36,student,single,secondary,0,3551,1,0,telephone,11-20,Q2,134,9,0,0
40,blue-collar,divorced,secondary,0,0,1,0,cellular,11-20,Q2,21,2,0,0
30,blue-collar,married,secondary,0,-99,1,0,cellular,11-20,Q2,144,5,0,0
43,services,divorced,secondary,0,7816,1,0,telephone,11-20,Q2,16,3,0,0
40,admin.,married,secondary,0,0,1,0,cellular,11-20,Q2,13,8,7,0
60,blue-collar,married,primary,0,14,1,1,cellular,11-20,Q2,781,4,3,0
41,blue-collar,single,secondary,0,6393,1,0,cellular,11-20,Q2,128,3,0,0
39,services,married,secondary,0,435,1,0,cellular,11-20,Q2,411,6,3,0
31,housemaid,divorced,primary,0,168,1,0,cellular,11-20,Q2,266,3,0,0
32,blue-collar,married,primary,0,233,1,0,cellular,11-20,Q2,391,2,0,0
48,blue-collar,married,secondary,0,1267,1,0,telephone,11-20,Q2,195,4,0,0
48,blue-collar,married,primary,0,108,1,0,telephone,11-20,Q2,74,5,7,0
36,blue-collar,married,primary,0,49,1,0,cellular,11-20,Q2,232,2,5,0
30,admin.,divorced,secondary,0,891,0,0,cellular,11-20,Q2,340,2,1,0
31,blue-collar,married,secondary,0,1803,1,0,telephone,11-20,Q2,350,8,1,0
27,management,married,tertiary,0,54,1,0,cellular,11-20,Q2,309,3,0,0
43,technician,single,secondary,0,-266,1,1,cellular,11-20,Q2,12,5,0,0
28,blue-collar,single,secondary,0,-208,1,0,cellular,11-20,Q2,136,3,2,0
49,blue-collar,married,secondary,0,3309,1,0,cellular,11-20,Q2,349,2,0,0
34,admin.,divorced,secondary,0,1268,1,0,cellular,11-20,Q2,259,3,0,0
30,management,single,tertiary,0,355,1,0,cellular,11-20,Q2,153,2,0,0
32,blue-collar,single,secondary,0,138,1,0,cellular,11-20,Q2,215,2,0,0
29,admin.,single,secondary,0,-349,1,0,cellular,11-20,Q2,233,4,0,0
38,admin.,married,secondary,0,1852,1,0,cellular,11-20,Q2,298,2,0,0
44,management,single,tertiary,0,-1313,1,1,cellular,11-20,Q2,104,10,0,0
38,management,married,tertiary,0,676,0,0,cellular,11-20,Q2,59,3,0,0
47,blue-collar,married,primary,0,537,1,0,telephone,11-20,Q2,49,3,0,0
36,services,married,secondary,0,-74,1,0,cellular,11-20,Q2,113,6,0,0
36,services,single,secondary,0,0,1,0,cellular,11-20,Q2,1002,4,0,1
27,blue-collar,single,primary,0,-179,1,0,cellular,11-20,Q2,54,2,0,0
24,admin.,single,secondary,0,290,1,0,cellular,11-20,Q2,80,3,4,0
35,blue-collar,divorced,secondary,0,1780,1,0,cellular,11-20,Q2,306,3,9,0
36,admin.,single,secondary,0,185,1,0,cellular,11-20,Q2,61,4,5,0
45,admin.,married,secondary,0,369,1,0,cellular,11-20,Q2,20,5,0,0
45,blue-collar,single,primary,0,116,1,0,cellular,11-20,Q2,16,5,1,0
32,admin.,married,secondary,0,337,0,0,cellular,11-20,Q2,51,3,1,0
29,entrepreneur,married,secondary,0,422,1,0,cellular,11-20,Q2,69,3,2,0
40,blue-collar,married,primary,0,1841,1,0,cellular,11-20,Q2,880,4,0,1
27,technician,married,secondary,0,2460,1,0,cellular,11-20,Q2,600,2,0,0
31,technician,married,tertiary,0,165,0,0,cellular,11-20,Q2,218,4,0,0
45,self-employed,single,secondary,0,2762,1,0,cellular,11-20,Q2,18,6,0,0
31,admin.,single,secondary,0,862,1,0,cellular,11-20,Q2,47,2,0,0
33,management,married,secondary,0,1423,1,0,cellular,11-20,Q2,333,2,3,0
25,retired,single,secondary,0,366,0,1,cellular,11-20,Q2,102,2,2,0
32,management,single,tertiary,0,6248,1,0,cellular,11-20,Q2,64,3,2,0
41,management,married,tertiary,0,30,1,0,cellular,11-20,Q2,101,4,6,0
37,blue-collar,married,primary,0,-137,1,0,cellular,11-20,Q2,800,5,0,0
29,blue-collar,single,secondary,0,244,1,0,cellular,11-20,Q2,19,2,0,0
57,retired,married,secondary,1,32,1,0,cellular,11-20,Q2,476,3,0,0
54,management,married,tertiary,0,284,1,1,telephone,11-20,Q2,65,5,0,0
34,management,single,tertiary,0,178,1,0,cellular,11-20,Q2,14,2,0,0
29,blue-collar,single,secondary,0,7531,0,0,cellular,11-20,Q2,50,2,0,0
45,admin.,married,secondary,0,72,1,1,cellular,11-20,Q2,262,2,2,0
33,admin.,single,secondary,0,5,1,0,cellular,11-20,Q2,934,2,2,1
39,management,single,tertiary,0,11971,1,0,telephone,11-20,Q2,75,10,5,0
32,blue-collar,single,secondary,0,574,1,0,cellular,11-20,Q2,51,4,0,0
30,admin.,married,tertiary,0,-750,0,0,cellular,11-20,Q2,208,3,0,0
35,self-employed,married,secondary,0,-56,1,0,cellular,11-20,Q2,162,2,3,0
57,admin.,married,secondary,0,407,1,1,cellular,11-20,Q2,166,3,0,0
40,blue-collar,married,secondary,0,187,1,0,cellular,11-20,Q2,53,3,0,0
26,student,single,secondary,0,372,1,0,cellular,11-20,Q2,34,11,2,0
34,admin.,single,secondary,0,3160,0,0,cellular,11-20,Q2,22,8,13,0
45,blue-collar,married,primary,0,302,1,0,telephone,11-20,Q2,258,3,0,0
44,blue-collar,single,primary,0,-234,1,1,cellular,11-20,Q2,71,3,1,0
40,management,single,tertiary,0,269,1,0,cellular,11-20,Q2,11,8,0,0
34,blue-collar,married,primary,0,72,1,0,cellular,11-20,Q2,93,3,0,0
34,admin.,married,secondary,0,-297,1,0,cellular,11-20,Q2,92,4,3,0
32,blue-collar,married,secondary,0,9714,1,0,cellular,11-20,Q2,1237,2,2,0
37,blue-collar,married,primary,0,2120,1,0,cellular,11-20,Q2,655,3,4,1
46,services,married,secondary,0,-119,1,0,cellular,11-20,Q2,138,2,3,0
30,self-employed,married,secondary,0,220,1,1,cellular,11-20,Q2,187,3,0,0
36,admin.,married,secondary,0,2278,1,0,cellular,11-20,Q2,200,3,1,0
41,blue-collar,married,secondary,0,780,1,0,cellular,11-20,Q2,432,3,0,0
41,services,divorced,secondary,0,5745,1,1,cellular,11-20,Q2,69,3,1,0
45,services,single,secondary,0,1378,1,0,cellular,11-20,Q2,25,5,2,0
55,technician,divorced,tertiary,0,525,1,0,cellular,11-20,Q2,28,8,4,0
37,blue-collar,divorced,secondary,0,625,1,0,cellular,11-20,Q2,68,4,2,0
34,management,single,tertiary,0,1012,1,1,cellular,11-20,Q2,109,3,0,0
25,entrepreneur,single,tertiary,0,16874,1,1,cellular,11-20,Q2,117,2,0,0
29,admin.,married,secondary,0,252,1,0,cellular,11-20,Q2,1223,3,1,0
38,management,married,secondary,0,341,0,0,cellular,11-20,Q2,136,3,2,0
33,services,single,secondary,0,239,1,0,cellular,11-20,Q2,101,2,0,0
40,admin.,divorced,secondary,0,952,1,0,cellular,11-20,Q2,126,2,1,0
43,blue-collar,married,primary,0,-67,1,0,telephone,11-20,Q2,137,7,1,0
39,admin.,married,secondary,0,8,1,0,telephone,11-20,Q2,155,6,0,0
23,blue-collar,married,primary,0,531,1,0,cellular,11-20,Q2,509,3,9,0
27,admin.,married,secondary,0,1417,1,0,cellular,11-20,Q2,143,2,3,0
55,blue-collar,married,primary,0,135,1,0,cellular,11-20,Q2,641,6,0,0
29,technician,single,secondary,0,-219,1,0,cellular,11-20,Q2,85,3,2,0
40,admin.,single,secondary,0,1112,1,0,cellular,11-20,Q2,104,2,0,0
51,management,single,tertiary,0,297,1,0,cellular,11-20,Q2,415,4,1,1
46,blue-collar,married,primary,0,494,1,0,cellular,11-20,Q2,131,3,1,0
34,entrepreneur,married,secondary,0,183,1,0,cellular,11-20,Q2,339,4,0,0
39,blue-collar,married,secondary,0,11854,1,0,cellular,11-20,Q2,15,9,0,0
34,services,divorced,secondary,0,89,1,0,cellular,11-20,Q2,1871,4,0,1
50,self-employed,married,secondary,0,358,1,1,cellular,11-20,Q2,315,3,3,0
45,blue-collar,married,primary,0,1945,1,0,cellular,11-20,Q2,63,4,0,0
35,technician,single,tertiary,0,13460,1,0,cellular,11-20,Q2,1068,3,0,1
26,student,single,primary,0,177,1,0,cellular,11-20,Q2,58,3,0,0
39,technician,single,secondary,0,-529,1,0,cellular,11-20,Q2,22,8,5,0
42,blue-collar,married,primary,0,686,1,0,cellular,11-20,Q2,1326,6,3,0
34,technician,married,tertiary,0,11752,1,0,cellular,11-20,Q2,149,7,0,0
33,blue-collar,single,primary,0,-104,1,0,cellular,11-20,Q2,34,10,16,0
28,blue-collar,single,primary,0,1518,1,0,cellular,11-20,Q2,204,3,3,0
29,management,single,tertiary,0,1273,1,0,cellular,11-20,Q2,44,9,0,0
31,admin.,single,secondary,0,320,1,0,cellular,11-20,Q2,376,2,0,0
44,management,single,secondary,0,3684,1,0,cellular,11-20,Q2,31,5,3,0
47,services,married,secondary,0,223,0,0,cellular,11-20,Q2,133,2,0,0
26,self-employed,married,secondary,0,492,1,1,cellular,11-20,Q2,439,4,0,0
27,admin.,single,tertiary,0,3672,1,0,cellular,11-20,Q2,157,2,5,0
43,blue-collar,married,primary,0,46,1,0,cellular,11-20,Q2,38,7,6,0
59,blue-collar,married,secondary,0,437,1,0,telephone,11-20,Q2,73,4,0,0
56,blue-collar,married,primary,0,827,1,0,telephone,11-20,Q2,462,4,0,1
26,blue-collar,single,secondary,0,474,1,0,cellular,11-20,Q2,504,2,0,0
28,student,married,tertiary,0,327,1,0,cellular,11-20,Q2,104,3,0,0
34,services,married,secondary,0,190,1,0,cellular,11-20,Q2,121,3,0,0
30,technician,married,secondary,0,3123,1,0,cellular,11-20,Q2,49,2,5,0
27,student,single,tertiary,0,4869,1,0,cellular,11-20,Q2,258,2,4,0
33,technician,single,secondary,0,930,1,0,cellular,11-20,Q2,163,5,1,0
